smiles
O=C1CC[C@H](N2Cc3ccc(NC(=O)[C@@H]4Cc5ccccc54)cc3C2=O)C(=O)N1
CCCO[C@H]1CC[C@@H](C(=O)NCc2cccnc2N)C[C@@H]1NC(=O)NCC
CO[C@@H]1C[C@@H](C(=O)NCCc2noc(C)n2)CC[C@H]1Nc1ncc(F)cn1
O=C(NCCCN1CCOCC1)[C@H]1CC(c2cccc(Br)c2)=NO1
O=C(N1CCCC1)N1CC[C@@]2(O)CCN(Cc3cccc4nonc34)C[C@H]2C1
COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)N2CCC[C@H](C(=O)O)C2)n1
CN1CCC(CN(C)Cc2cnc(S(C)(=O)=O)n2C[C@H]2CCCO2)CC1
CN1C(=O)COc2ccc(NC(=O)N[C@H]3CCCN(c4cnccn4)C3)cc21
CCOC(=O)CN1CCC2(CCN(Cc3cn(C)nc3C)CC2)[C@@H](CO)C1
CC(C)=C(F)C(=O)N1C[C@@H](O)C[C@@H](NC(=O)c2cn(CCC(C)C)nn2)C1
CCOC(=O)[C@@]1(Cc2ccccc2)C[C@H]2CC[C@@H]1N2C(=O)c1nc(OC)n(C)n1
Cc1ocnc1CS(=O)(=O)NC(=O)[C@H]1CC(=O)N([C@H](C)c2ccccc2)C1
C[C@@H](O)[C@@H](C(=O)O)N(C)S(=O)(=O)c1cnn(Cc2ccc(Cl)cc2)c1
Cc1cc(C)nc(N2C[C@@H]3[C@H](CNS(=O)(=O)C4CC4)[C@H]4CC[C@]3(C2)O4)n1
O=C(N[C@H]1COCC[C@@H]1Oc1ccc(CO)cc1)c1cc(Cl)cnc1O
CC(C)[C@H]1CN(Cc2cccc(Cn3cccn3)c2)C[C@@H]1NS(C)(=O)=O
O=C(CCc1cccnc1)N1CCO[C@H](CN2CCOCC2)[C@H]1c1cccnc1
COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)[C@@H]1c1c(F)cccc1Cl
CC(=O)[C@H](C)Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1
CN(C)[C@@H](C(=O)N1CC2(C[C@@H](NC(=O)C3CC(C)(C)C3)c3nccn32)C1)C1CC1
CCCN1C[C@@H](NC(=O)N2CCC(NC(=O)c3cc(C)oc3C)CC2)CC1=O
COCCn1nnc([C@H]2CN(C(=O)CCCc3c[nH]c4ccccc34)CCO2)n1
O=C1CCCCN1CCC(=O)N1C[C@@H](O)[C@H](Cc2ccc3ccccc3n2)C1
CN1C(=O)CO[C@@H]2CN(C(=O)c3ncc(F)cc3F)CC[C@]21c1ccccc1
CN(CCc1ccccn1)C(=O)[C@@]12CCCCN1C[C@@H](NC(=O)c1cnc[nH]1)C2
COc1cc(CN2C[C@H]3CC[C@@H]2CN(CC(=O)N(C)C)C3)cc2c1OCO2
NC(=O)C1(N2CCCCC2)CCN(CC(=O)NC2Cc3ccccc3C2)CC1
COc1cccc2c1OCCCN(CCC(=O)N1CCC(C(=O)O)CC1)C2
Cn1cc(Cl)c(C(=O)NCc2cc3n(n2)CCN(C(=O)C2CCC2)C3)n1
COc1cc(-n2cnnn2)ccc1NC(=O)[C@@H]1CCCN(C2CCOCC2)C1
O=C(CCC1CCN(C(=O)c2ncn[nH]2)CC1)Nc1ccc2c(c1)OCCO2
O=C(NS(=O)(=O)Cc1cccc(C(F)(F)F)c1)c1cc2n(n1)CCCO2
COCCN1C[C@@]2(CCCN(C(=O)c3nn(C)c(C)c3Cl)C2)CCC1=O
Nc1nc(N2CCC(c3nccn3Cc3ccncc3)CC2)c2nc[nH]c2n1
COc1cc(-n2cnnn2)cc(-n2ccnc2-c2cc3n(n2)CCCNC3)c1
Cc1c(C(=O)NC2CCN(C3CCS(=O)(=O)CC3)CC2)nc2ccccn12
COc1cccc(C[C@]2(C(=O)O)CN(C(=O)CCc3cccnc3)CC[C@@H]2O)c1
CCn1ncnc1CN1C[C@H]2CN(C(=O)CN(C)C)[C@H](c3ccccc3C)[C@H]2C1
CS(=O)(=O)N1CCN(C(=O)Nc2ccc(-n3cncn3)c(Cl)c2)CC1
Cc1noc(C)c1-c1nc2c(s1)CC[C@@H](C(=O)NCCNS(C)(=O)=O)C2
CCCNS(=O)(=O)c1ccc(C(=O)N2CC[C@@H](O)[C@@](CO)(CCC)C2)cc1
CC(C)N(C(=O)[C@@H](C)c1cccc([N+](=O)[O-])c1)[C@@H](C)c1ccsc1
Cc1ccc(NC(=O)c2cc3cc(F)ccc3s2)cc1[N+](=O)[O-]
CC[C@@H](C)[C@@H]1CCCCN1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
CCCCN(C(=O)c1ccc(SC)c([N+](=O)[O-])c1)c1ccccc1
CC(C)(C)c1ccc([C@H]2CCCN2c2ccc([N+](=O)[O-])cn2)cc1
C[C@@H](C(=O)Nc1cccc([N+](=O)[O-])c1Cl)c1cccc(Cl)c1
CC1(C)C[C@@H](NCc2ccc3ncccc3c2)c2cc([N+](=O)[O-])ccc21
CCC(CC)[C@H]1C[C@@H](N[C@@H](CC)c2cccc([N+](=O)[O-])c2)CCO1
CCCN(C(=O)c1ccc([N+](=O)[O-])c(C)c1)c1ccc(Cl)cc1
CN(Cc1cscn1)C(=O)c1c2ccccc2cc2ccccc12
CC(C)Nc1cc(F)ccc1NCc1ccc([N+](=O)[O-])cc1Cl
C[C@@H](c1ccccc1[N+](=O)[O-])N1CC=C(c2c[nH]c3ccccc23)CC1
C[C@@H](NCc1cc(Cl)cc(Cl)c1)c1cccc([N+](=O)[O-])c1
O=[N+]([O-])c1cccc2c1ccn2Cc1cc(Cl)cc2cccnc12
Cc1cc2c(o1)CC(C)(C)C[C@H]2N[C@@H](C)c1cccc([N+](=O)[O-])c1
C[C@@H](Nc1cccc(CN2CCCCC2)c1)c1cccc([N+](=O)[O-])c1
CC[C@H](NCc1ccccc1[N+](=O)[O-])c1cccc(Br)c1
CCC[C@@H](Nc1ccc(C)c(NC(C)=O)c1)c1cccc([N+](=O)[O-])c1
CCC(=O)N(C)c1ccc(N[C@H](CC)c2cccc([N+](=O)[O-])c2)cc1
CC[C@@H](Nc1ccc2cc([N+](=O)[O-])ccc2n1)c1ccccc1OC
O=[N+]([O-])c1ccccc1CN1CCCC[C@@H]1c1cc2ccccc2[nH]1
C[C@H](CC(=O)Nc1cccc([N+](=O)[O-])c1Cl)c1ccccc1F
COc1ccc(C)cc1[C@@H](C)N[C@@H](C)c1cc([N+](=O)[O-])ccc1C
CSc1ccc(C(=O)N2CCCC3(CCCCC3)C2)cc1[N+](=O)[O-]
C[C@H](c1ccccc1[N+](=O)[O-])N1CCC[C@@H]1c1cccc(N(C)C)c1
CC(C)c1ccc(C(=O)N(C)[C@H](C)c2ccccc2F)cc1[N+](=O)[O-]
O=[N+]([O-])c1ccc(-c2ccc(CN[C@H]3CCCc4occc43)o2)cc1
CC(C)[C@H](C(=O)Nc1cccc([N+](=O)[O-])c1Cl)c1ccccc1
C[C@H](NC[C@@H]1CCSC1)c1ccc(-c2ccccc2[N+](=O)[O-])s1
O=[N+]([O-])c1cnc(NCc2ccccc2OC2CCCC2)c(Cl)c1
O[C@@H](CNCc1c2ccccc2cc2ccccc12)c1ccccc1F
O=[N+]([O-])c1cccc2c1CC[C@@H]2N[C@@H](CC(F)F)c1ccccc1
Cc1ccc([N+](=O)[O-])cc1[C@H](C)NCc1nc(C(C)(C)C)cs1
CSc1ccc(C)c(NC(=O)N[C@@H](C)c2cccc([N+](=O)[O-])c2)c1
CC[C@H](Cc1ccccc1)C(=O)Nc1cc([N+](=O)[O-])c(Cl)cc1C
CCCCN(C(=O)Cc1ccccc1[N+](=O)[O-])[C@H](C)c1ccccc1
CC(C)Sc1ccc(CN[C@@H](C)c2ccccc2[N+](=O)[O-])cc1
Cc1ccc([C@@H](C)NCc2cscc2C(F)(F)F)cc1[N+](=O)[O-]
C[C@@H](N[C@H]1CCCc2ccc([N+](=O)[O-])cc21)c1cccc(F)c1F
O=[N+]([O-])c1ccc(-c2ccc(CNc3ccc(Cl)cn3)o2)cc1
O=[N+]([O-])c1ccc(C(F)(F)F)c(CSc2cccc(O)c2)c1
CC[C@@H](CNC(=O)Nc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1
C[C@H](Sc1ccc(Br)cc1[N+](=O)[O-])c1ccncc1
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCO[C@]2(CCN(C(=O)[C@@H]3CCNC(=O)C3)C2)C1
C=CCNS(=O)(=O)c1cc(C(=O)N(CCOC)c2c(O)nc(=O)n(CCC)c2N)ccc1F
CN(CC(=O)N1CCOCC1)c1nnc(-c2ccc(C#N)cc2)n1C[C@@H]1CCN(S(C)(=O)=O)C1
O=C(/C=N/O[C@@H]1CCCCO1)N1CCC(OC2CCN(C(=O)[C@H](O)N3CCOCC3)CC2)CC1
C#CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCO[C@]2(COCCN(C(=O)c3conc3C)C2)C1
CC(C)(NCCC#N)C(=O)N1CCOC[C@]2(CN(C(=O)C3=NN(c4ccccc4)C(=O)C3)CCO2)C1
C=CCO[C@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@]3(O)CCN(C(=O)OC(C)(C)C)C3)C[C@@H]21
N#Cc1ccc2[nH]nc(C(=O)N3CCO[C@@]4(COCCN(C(=O)c5cnn6c5CCC6)C4)C3)c2c1
CN1CCN(CC(=O)N2CCOC[C@@]3(CN(C(=O)CCCC#C[Si](C)(C)C)CCO3)C2)CC1
C=CCNC(=O)/C=C\C(=O)N1CCOC[C@@]2(C1)CN(C(=O)c1cnn3cccc(C)c13)CCO2
CC#CC[C@H](C(=O)N1CCOC[C@@]2(CN(C(=O)Cn3ccnn3)CCO2)C1)c1ccccc1
O=C(/C=N/N1CCCCC1)N1CCOC[C@]2(C1)CN(C(=O)c1ccn3ccnc3c1)CCO2
C=CCNC(=O)/C=C\C(=O)NC1CCN(C2CCN(C(=O)Cn3cc(Cl)cn3)CC2)CC1
C=CCNC(=O)/C=C\C(=O)N1CCOC[C@@]2(C1)CN(C(=O)c1cc(-c3ccco3)no1)CCO2
C#CCCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@@H]1CC(=O)N(Cc3ccccc3)C1)CCO2
C=CCO[C@H](C)C(=O)N1CC[C@H]2OCCC[C@@]2(CNC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C1
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)[C@H](C)N(C)CC
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)[C@H](C)NC(C)=O)C[C@@H]21
CC(C)(C)OC(=O)N1CCC(CNCC(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)C#CC(=O)O)CC1
CC(=O)N(C)[C@@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)c3n[nH]c4ccc(C#N)cc34)CCO2)C1
C[C@H](S)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)Cc1csc2c1c(=O)n(C)c(=O)n2C
CC(=O)Nc1ccc(C(=O)N2CCO[C@@]3(COCCN(C(=O)/C=N/O[C@H]4CCCCO4)C3)C2)o1
C=CCNC(=O)/C=C\C(=O)N1CC[C@@H](CNC(=O)Cn2cc(C)c(O)nc2=O)[C@@H]1c1cccnc1
C=C[C@@H](O)C(C)(C)C(=O)N1CCO[C@]2(CCN(C(=O)COCCOCCOCCOC)C2)C1
N#Cc1c[nH]c(C(=O)N2CCO[C@]3(COCCN(C(=O)c4cccc(N5CCOCC5)n4)C3)C2)c1
CNS(=O)(=O)CCn1c([C@@H]2CCCCO2)nnc1N1CCN(c2ccc(C#N)cn2)CC1
C=C(C(=O)N1CCO[C@@]2(COCCN(C(=O)c3ccc(S(C)(=O)=O)cn3)C2)C1)C(F)(F)F
O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)/C=N/O[C@@H]1CCCCO1)C2)c1cnc2snnc2c1
C=C(Cl)Cn1c([C@H]2CCC(=O)N2)nnc1N1CCC[C@@H](S(=O)(=O)N2CCOCC2)C1
C#CCCCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)C1CCN(c3cc(OC)ncn3)CC1)CCO2
CC(=O)N1CCN(CCn2c([C@H]3CCC(=O)N3)nnc2N(C)Cc2cccc(C#N)c2)CC1
CN(C1CCN(c2nnc(COc3ccc(C#N)cc3)n2C[C@@]2(O)CCOC2)CC1)S(C)(=O)=O
CC(C)[C@H](S)C(=O)N1CCO[C@]2(COCCN(C(=O)C[C@@H](O)CNC(=O)OC(C)(C)C)C2)C1
C=CCn1c(=C(C#N)C(=O)NCCOC)sc(=Cc2ccc(OC)c(OC(F)F)c2)c1=O
Cn1[nH]c(C2CCN(C(=O)C3CCN(S(=O)(=O)c4ccc(C#N)cc4)CC3)CC2)nc1=N
C[C@@H]1OCC[C@]12CN(c1nnc(COc3ccc(C#N)cc3)n1CCNS(C)(=O)=O)CCO2
C[C@H](C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)C(C)(C)NCCC#N)C[C@@H]21)[C@H]1SC(=N)NC1=O
N#CCc1ccc(C(=O)N2CCO[C@]3(COCCN(C(=O)/C=C\C(=O)NC4CC4)C3)C2)cc1
CC(C)NS(=O)(=O)CCn1c([C@H]2CCS(=O)(=O)C2)nnc1N1CCC(CC#N)CC1
O=C(/C=C/C(=O)N1CCO[C@]2(COCCN(C(=O)CNC(=O)C(F)(F)F)C2)C1)c1cccs1
O=C(NC[C@@]12CCCO[C@@H]1CCN(C(=O)C#CC1(O)CCCCC1)C2)[C@@H]1CCCS1(=O)=O
CC(C)(NCCC#N)C(=O)N1CCO[C@@]2(COCCN(C(=O)CNC(=O)c3cccs3)C2)C1
C=CCCc1ccc(C(=O)N2CCOC[C@]3(CN(C(=O)CCN(C)C(C)=O)CCO3)C2)c(O)n1
C=CCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@H](C)NC=O)[C@H]2C1
CC#CC[C@@H](C(=O)N1CCOC[C@]2(CN(C(=O)CN3CCNC3=N)CCO2)C1)c1ccccc1
Cc1nn(C)c(N2CCN(c3nnc(C(=O)N4CCCC4)n3CCC(=O)NC(C)C)CC2)c1C#N
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(O)n(C)n1)C2
COc1cccc(N2C[C@@H](C(=O)N3CCOC[C@@]4(CN(C(=O)C#CC5CC5)CCO4)C3)CC2=O)c1
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCO[C@@]2(CCN(C(=O)Cc3cnn(C)c3)C2)C1
C[C@@](O)(CC(=O)O)CC(=O)N1CCO[C@]2(COCCN(C(=O)/C=C/C(=O)c3cccs3)C2)C1
O=C(NCc1ccccc1[N+](=O)[O-])c1ccccc1N1CCOCC1
O=C(CCc1cccc([N+](=O)[O-])c1)N1CCC[C@@H]1Cn1ccnc1
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCC(N2CCCC2=O)CC1
O=c1c2cc([N+](=O)[O-])ccc2ncn1C[C@H](O)CCc1ccccc1
COc1cc(N2CCC[C@@H]([C@@H](O)c3nccn3C)C2)ccc1[N+](=O)[O-]
CCCCCC[N+](C)(C)CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@@H]3C[C@H]1C[C@H]23
Cc1ccc(NC(=O)[C@@H]2CS[C@]3(C)CCC(=O)N23)cc1[N+](=O)[O-]
Cc1noc(C)c1C(=O)O[C@@H](C)C(=O)Nc1ccc([N+](=O)[O-])cc1
CC[C@@H]1Oc2ccc([N+](=O)[O-])cc2N(CC(=O)N2CCCCC2)C1=O
COc1cc([N+](=O)[O-])ccc1S(=O)(=O)NCc1ccc(F)cc1
COc1ccc(CCNC(=O)COc2ccccc2[N+](=O)[O-])cc1
O=[N+]([O-])c1ccc(Nc2cnn(C[C@@H](O)CN3CCCC3)c2)c(F)c1
Cc1ccc(-c2csc(NC(=O)Cn3ccnn3)n2)cc1[N+](=O)[O-]
Cc1cc(C)n(C[C@@H](C)CNC(=O)c2c(N)cccc2[N+](=O)[O-])n1
Cc1ccn2cc(C(=O)NCCNc3ccc([N+](=O)[O-])cc3)nc2c1
CC(C)(C)OC(=O)NCCC(=O)NCCc1ccc([N+](=O)[O-])cc1
Cc1nc(CCNc2nc3ccccn3c(=O)c2[N+](=O)[O-])cs1
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc([N+](=O)[O-])cc1
O=c1c2cc([N+](=O)[O-])ccc2ncn1Cc1noc2c1CCCC2
Cc1nn(CCC(=O)NCc2cc(C(C)C)no2)c(C)c1[N+](=O)[O-]
CNC(=O)N[C@@H]1CCCN(c2ccc3ncccc3c2[N+](=O)[O-])C1
COc1ccc(CNC(=O)[C@@H](C)Oc2ccc(C)nc2[N+](=O)[O-])cc1
COc1ccccc1[C@@H](C)N(C)C(=O)CCn1cnc([N+](=O)[O-])c1
O=[N+]([O-])c1cccc(OC[C@@H](O)CN2CCOc3ccccc32)c1
O=C(c1ccc([N+](=O)[O-])cc1)N1CCC[C@@H](C(=O)N2CCCCC2)C1
Cc1ccc(S(=O)(=O)NN[C@H](c2ccccc2)[C@H](C)[N+](=O)[O-])cc1
FC(F)(F)Sc1ccc(C[N+]23CN4CN(CN(C4)C2)C3)cc1
O=C(Nc1cc([N+](=O)[O-])ccc1OC(F)F)N1CCC[C@H]1CO
O=C(NCc1nnc(C2CC2)n1C1CC1)c1ccc([N+](=O)[O-])s1
CC(=O)N[C@H]1CCCC[C@@]12CN(Cc1cccc([N+](=O)[O-])c1)CCO2
O=C(NCc1ccc(-n2ccnc2)nc1)Nc1ccccc1[N+](=O)[O-]
Cc1ncc([N+](=O)[O-])cc1C(=O)NCc1ccc(OC(C)C)nc1
CC[C@@H]1CN(c2ccc([N+](=O)[O-])c(C(C)=O)c2)CCN1CCOC
O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccccc1-n1ccnn1
CCc1ccc(-c2noc(Cn3cc([N+](=O)[O-])ccc3=O)n2)cc1
CC(=O)N1CCC(=O)Nc2c1cc(Br)cc2[N+](=O)[O-]
CCCCOC(=O)c1cc([N+](=O)[O-])ccc1Sc1nncn1N
CC1(C)CN(C(=O)c2c[nH]nc2[N+](=O)[O-])[C@@H]1c1nccn1CC1CC1
Cc1cc([N+](=O)[O-])ccc1C(=O)N(C)CC(=O)NCc1cccs1
O=[N+]([O-])c1cnc(NCC2(CN3CCOCC3)CCCCC2)nc1
C[C@@H](CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1)N1CCOC[C@@H]1C
COC(=O)c1cc(CN2CCN(c3ccccc3[N+](=O)[O-])CC2)c[nH]1
COC(=O)c1ccnc(N[C@H]2CCc3ncsc3C2)c1[N+](=O)[O-]
CC(=O)NC1=NN(C(C)=O)[C@H](c2cc([N+](=O)[O-])ccc2Cl)S1
